date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2005-09-09,6.27,6.42,6.25,6.09,531769.0,-0.01,-0.16,6.166,6.005,6.074,521029.0,422059.5,461513.35
2005-09-02,6.18,6.44,6.26,6.05,551738.0,0.11,1.79,6.16,5.959,6.093,512492.8,409237.7,517235.95
2005-08-26,5.99,6.2,6.15,5.87,304719.0,0.18,3.02,6.094,5.962,6.119,476021.8,404340.9,534609.85
2005-08-19,6.2,6.33,5.97,5.9,525919.0,-0.23,-3.71,6.054,5.984,6.092,475829.4,411954.3,529032.15
2005-08-12,6.25,6.49,6.2,6.15,691000.0,-0.02,-0.32,5.992,6.045,6.063,417255.0,440280.7,513187.5
2005-08-05,5.92,6.34,6.22,5.82,489088.0,0.29,4.89,5.844,6.008,6.05,323090.0,401364.9,487294.0
2005-07-29,5.94,6.15,5.93,5.86,369383.0,-0.02,-0.34,5.758,6.001,6.045,305982.6,383041.0,472755.8
2005-07-22,5.66,6.05,5.95,5.52,303757.0,0.29,5.12,5.83,6.029,6.066,332660.0,380028.2,462065.7
2005-07-15,5.5,5.88,5.66,5.42,233047.0,0.2,3.66,5.914,6.036,6.101,348079.2,399962.3,461907.8
2005-07-08,5.75,5.85,5.46,5.45,220175.0,-0.33,-5.7,6.098,6.09,6.148,463306.4,455455.4,455867.5
2005-07-01,6.39,6.5,5.79,5.74,403551.0,-0.5,-7.95,6.172,6.142,6.205,479639.8,500967.2,456228.6
2005-06-24,6.36,6.53,6.29,6.07,502770.0,-0.08,-1.26,6.244,6.226,6.224,460099.4,625234.2,444727.1
2005-06-16,6.58,6.7,6.37,6.19,380853.0,-0.21,-3.19,6.228,6.276,6.229,427396.4,664878.8,430306.15
2005-06-10,5.82,6.93,6.58,5.71,809183.0,0.75,12.86,6.158,6.199,6.235,451845.4,646110.0,415001.5
2005-06-03,6.1,6.16,5.83,5.7,301842.0,-0.32,-5.2,6.082,6.081,6.232,447604.4,586094.3,379310.05
2005-05-27,6.13,6.28,6.15,5.91,305849.0,-0.06,-0.97,6.112,6.091,6.27,522294.6,573223.1,370237.9
2005-05-20,6.02,6.34,6.21,5.76,339255.0,0.19,3.16,6.208,6.088,6.303,790369.0,562470.6,361327.3
2005-05-13,6.23,6.4,6.02,5.9,503098.0,-0.18,-2.9,6.324,6.103,6.338,902361.2,544103.2,349539.45
2005-04-29,5.8,6.47,6.2,5.4,787978.0,0.22,3.68,6.24,6.165,6.384,840374.6,523853.3,330920.55
2005-04-22,6.58,6.79,5.98,5.97,675293.0,-0.65,-9.8,6.08,6.205,6.425,724584.2,456279.6,298116.55
2005-04-15,6.8,7.39,6.63,6.38,1646221.0,-0.16,-2.36,6.07,6.267,6.485,624151.6,411490.0,271961.15
2005-04-08,5.52,6.79,6.79,5.36,899216.0,1.19,21.25,5.968,6.221,6.524,334572.2,264220.0,204019.95
2005-04-01,5.38,5.73,5.6,5.05,193165.0,0.2,3.7,5.882,6.181,6.535,185845.2,195733.5,170023.4
2005-03-25,5.93,6.0,5.4,5.32,209026.0,-0.53,-8.94,6.09,6.271,6.603,207332.0,183893.0,170089.1
2005-03-18,6.12,6.17,5.93,5.9,173130.0,-0.19,-3.1,6.33,6.382,6.692,187975.0,172525.8,178393.4
2005-03-11,6.33,6.38,6.12,6.08,198324.0,-0.24,-3.77,6.464,6.448,6.737,198828.4,167252.7,191585.6
2005-03-04,6.64,6.65,6.36,6.33,155581.0,-0.28,-4.22,6.474,6.518,6.825,193867.8,160184.0,195053.75
2005-02-25,6.63,6.77,6.64,6.57,300599.0,0.04,0.61,6.48,6.573,6.917,205621.8,154975.7,202218.25
2005-02-18,6.6,6.68,6.6,6.51,112241.0,0.0,0.0,6.452,6.603,7.015,160454.0,137987.8,222857.15
2005-02-04,6.15,6.74,6.6,6.03,227397.0,0.43,6.97,6.434,6.645,7.112,157076.6,139953.5,232842.2
2005-01-28,6.6,6.65,6.17,6.05,173521.0,-0.22,-3.44,6.432,6.703,7.185,135677.0,132432.3,225296.3
2005-01-21,6.47,6.5,6.39,5.85,214351.0,-0.11,-1.69,6.562,6.827,7.276,126500.2,143819.9,221039.75
2005-01-14,6.51,6.61,6.5,6.37,74760.0,-0.01,-0.15,6.666,6.889,7.354,104329.6,144313.3,214472.4
2005-01-07,6.59,6.6,6.51,6.35,95354.0,-0.08,-1.21,6.754,6.935,7.437,115521.6,156285.2,216266.4
2004-12-31,6.82,6.82,6.59,6.55,120399.0,-0.23,-3.37,6.856,7.001,7.513,122830.4,184261.0,216600.05
2004-12-24,6.9,7.03,6.82,6.8,127637.0,-0.09,-1.3,6.974,7.026,7.589,129187.6,215918.5,215258.0
2004-12-17,6.93,7.17,6.91,6.85,103498.0,-0.03,-0.43,7.092,7.132,7.652,161139.6,229923.5,213574.8
2004-12-10,7.02,7.24,6.94,6.9,130720.0,-0.08,-1.14,7.112,7.261,7.713,184297.0,249460.8,216535.95
2004-12-03,7.18,7.19,7.02,6.9,131898.0,-0.16,-2.23,7.116,7.427,7.795,197048.8,307726.5,217326.0
2004-11-26,7.4,7.45,7.18,7.14,152185.0,-0.23,-3.1,7.146,7.579,7.868,245691.6,325730.9,215631.95
2004-11-19,7.02,7.5,7.41,7.02,287397.0,0.4,5.71,7.078,7.667,7.943,302649.4,318160.3,215984.7
2004-11-12,6.98,7.2,7.01,6.79,219285.0,0.05,0.72,7.172,7.725,8.017,298707.4,298259.6,207566.05
2004-11-05,7.15,7.32,6.96,6.93,194479.0,-0.21,-2.93,7.41,7.819,8.121,314624.6,284631.5,205379.85
2004-10-29,7.0,7.55,7.17,6.78,375112.0,0.33,4.83,7.738,7.939,8.226,418404.2,276247.6,205071.0
2004-10-22,7.9,7.96,6.84,6.6,436974.0,-1.04,-13.2,8.012,8.025,8.349,405770.2,248939.1,212383.85
2004-10-15,8.3,8.49,7.88,7.82,267687.0,-0.32,-3.9,8.256,8.151,8.469,333671.2,214597.5,199921.9
2004-10-08,8.6,8.77,8.2,7.94,298871.0,-0.4,-4.65,8.278,8.172,8.533,297811.8,197226.1,192217.1
2004-09-24,8.52,9.24,8.6,8.47,713377.0,0.06,0.7,8.228,8.165,8.579,254638.4,183611.1,184598.5
2004-09-17,8.02,8.55,8.54,7.86,311942.0,0.48,5.96,8.14,8.163,8.616,134091.0,126925.5,161365.5
2004-09-10,7.99,8.15,8.06,7.86,76479.0,0.07,0.88,8.038,8.156,8.658,92108.0,105533.0,159934.85
2004-09-03,7.96,8.2,7.99,7.91,88390.0,0.04,0.5,8.046,8.219,8.742,95523.8,113809.1,186982.9
2004-08-27,8.18,8.2,7.95,7.92,83004.0,-0.21,-2.57,8.066,8.308,8.855,96640.4,116872.5,208732.6
2004-08-20,8.04,8.23,8.16,7.97,110640.0,0.13,1.62,8.102,8.422,8.994,112583.8,126128.2,229602.8
2004-08-13,8.1,8.2,8.03,7.9,102027.0,-0.07,-0.86,8.186,8.513,9.129,119760.0,133894.4,257477.55
2004-08-06,8.08,8.29,8.1,8.0,93558.0,0.01,0.12,8.274,8.673,9.285,118958.0,175828.6,309613.1
2004-07-30,8.15,8.23,8.09,8.0,93973.0,-0.04,-0.49,8.392,8.787,9.413,132094.4,185246.3,330045.15
2004-07-23,8.58,8.66,8.13,8.0,162721.0,-0.45,-5.25,8.55,8.894,9.543,137104.6,187208.1,372379.0
2004-07-16,8.45,8.62,8.58,8.18,146521.0,0.11,1.3,8.742,8.993,9.654,139672.6,185585.9,411238.15
2004-07-09,8.7,8.76,8.47,8.43,98017.0,-0.22,-2.53,8.84,9.068,9.78,148028.8,195805.5,457944.4
2004-07-02,8.81,8.9,8.69,8.38,159240.0,-0.19,-2.14,9.072,9.159,9.87,232699.2,214336.7,498850.05
2004-06-25,9.02,9.18,8.88,8.86,119024.0,-0.21,-2.31,9.182,9.265,9.961,238398.2,260156.7,551682.5
2004-06-18,9.0,9.47,9.09,8.8,175561.0,0.02,0.22,9.238,9.401,9.981,237311.6,300592.7,555472.25
2004-06-11,9.63,9.65,9.07,9.0,188302.0,-0.56,-5.82,9.244,9.566,9.991,231499.2,333077.4,567758.4
2004-06-04,9.58,10.04,9.63,9.48,521369.0,0.39,4.22,9.296,9.744,9.989,243582.2,381060.7,607116.75
2004-05-28,9.18,9.3,9.24,8.81,187735.0,0.08,0.87,9.246,9.897,9.94,195974.2,443397.6,590520.5
2004-05-21,9.12,9.34,9.16,9.01,113591.0,0.04,0.44,9.348,10.039,9.915,281915.2,474844.0,602867.25
2004-05-14,9.34,9.4,9.12,9.0,146499.0,-0.21,-2.25,9.564,10.191,9.879,363873.8,557549.9,614525.0
2004-04-30,9.38,9.49,9.33,8.9,248717.0,-0.05,-0.53,9.888,10.315,9.875,434655.6,636890.4,631575.8
2004-04-23,9.75,9.8,9.38,9.21,283329.0,-0.37,-3.79,10.192,10.492,9.839,518539.2,720083.3,634035.3
2004-04-16,10.2,10.35,9.75,9.51,617440.0,-0.49,-4.79,10.548,10.58,9.79,690821.0,783363.4,644027.0
2004-04-09,10.75,10.78,10.24,10.18,523384.0,-0.5,-4.66,10.73,10.657,9.706,667772.8,843208.3,628677.0
2004-04-02,10.8,10.86,10.74,10.48,500408.0,-0.11,-1.01,10.818,10.561,9.586,751226.0,810351.8,610746.8
2004-03-26,11.2,11.37,10.85,10.75,668135.0,-0.31,-2.78,10.742,10.415,9.443,839125.2,802439.4,604994.25
2004-03-19,10.6,11.4,11.16,10.6,1144738.0,0.5,4.69,10.792,10.234,9.308,921627.4,833172.8,586551.8
2004-03-12,10.67,10.89,10.66,10.36,502199.0,-0.02,-0.19,10.612,9.982,9.194,875905.8,737643.4,538454.4
2004-03-05,10.32,11.19,10.68,10.05,940650.0,0.32,3.09,10.584,9.791,9.111,1018643.8,730890.5,521293.65
2004-02-27,11.15,11.39,10.36,10.15,939904.0,-0.74,-6.67,10.304,9.567,9.047,869477.6,671500.1,481147.2
2004-02-20,10.25,11.25,11.1,10.25,1080646.0,0.84,8.19,10.088,9.435,8.996,765753.6,626261.2,442319.75
2004-02-13,10.54,10.95,10.26,10.21,916130.0,-0.26,-2.47,9.676,9.186,8.914,744718.2,547987.3,401524.25
2004-02-06,9.4,10.98,10.52,9.35,1215889.0,1.24,13.36,9.352,8.999,8.899,599381.0,504690.6,368310.4
2004-01-30,9.28,9.59,9.28,9.2,194819.0,0.0,0.0,8.998,8.755,8.884,443137.2,414145.7,315229.45
2004-01-16,9.0,9.39,9.28,8.96,421284.0,0.24,2.65,8.83,8.61,8.934,473522.6,411141.8,314339.4
2004-01-09,8.64,9.55,9.04,8.6,975469.0,0.4,4.63,8.782,8.471,9.008,486768.8,407549.1,303147.5
2004-01-02,8.73,8.74,8.64,8.41,189444.0,-0.11,-1.26,8.696,8.381,9.095,351256.4,339930.8,261211.55
2003-12-26,8.38,9.1,8.75,8.25,434670.0,0.31,3.67,8.646,8.405,9.199,410000.2,339265.4,262624.1
2003-12-19,9.02,9.06,8.44,8.35,346746.0,-0.6,-6.64,8.512,8.431,9.302,385154.2,311696.8,249642.3
2003-12-12,8.61,9.15,9.04,8.34,487515.0,0.43,4.99,8.39,8.527,9.405,348761.0,290794.3,246940.85
2003-12-05,8.4,8.78,8.61,8.35,297907.0,0.22,2.62,8.16,8.556,9.498,328329.4,258378.3,237497.7
2003-11-28,8.08,8.99,8.39,8.08,483163.0,0.31,3.84,8.066,8.642,9.633,328605.2,255061.2,231391.45
2003-11-21,7.83,8.48,8.08,7.62,310440.0,0.25,3.19,8.164,8.798,9.773,268530.6,231930.2,215286.45
2003-11-14,7.88,8.04,7.83,7.72,164780.0,-0.06,-0.76,8.35,9.012,9.925,238239.4,216313.2,208845.6
2003-11-07,8.11,8.58,7.89,7.7,385357.0,-0.25,-3.07,8.664,9.258,10.107,232827.6,217537.0,214830.85
2003-10-31,8.87,8.87,8.14,7.97,299286.0,-0.74,-8.33,8.952,9.544,10.316,188427.2,198745.9,206780.3
2003-10-24,9.0,9.13,8.88,8.76,182790.0,-0.13,-1.44,9.218,9.809,10.511,181517.2,182492.3,212380.3
2003-10-17,9.42,9.47,9.01,8.9,158984.0,-0.39,-4.15,9.432,9.993,10.694,195329.8,185982.8,236573.35
2003-10-10,9.35,9.47,9.4,8.99,137721.0,0.07,0.75,9.674,10.172,10.873,194387.0,187587.8,262523.05
2003-09-26,9.48,9.56,9.33,9.3,163355.0,-0.14,-1.48,9.852,10.282,11.033,202246.4,203087.4,306364.1
2003-09-19,9.96,9.99,9.47,9.33,264736.0,-0.48,-4.82,10.136,10.439,11.189,209064.6,216617.1,334240.15
2003-09-12,10.2,10.28,9.95,9.95,251853.0,-0.27,-2.64,10.4,10.623,11.319,183467.4,207721.7,376744.75
2003-09-05,10.3,10.51,10.22,10.15,154270.0,-0.07,-0.68,10.554,10.748,11.466,176635.8,198642.7,496435.55
2003-08-29,10.7,10.7,10.29,10.1,177018.0,-0.46,-4.28,10.67,10.837,11.573,180788.6,201378.0,538711.85
2003-08-22,10.79,10.99,10.75,10.66,197446.0,-0.04,-0.37,10.712,10.955,11.665,203928.4,212124.7,572626.75
2003-08-15,10.67,10.98,10.79,10.55,136750.0,0.07,0.65,10.742,11.087,11.707,224169.6,214814.7,596111.15
2003-08-08,10.8,11.16,10.72,10.67,217695.0,-0.08,-0.74,10.846,11.212,11.73,231976.0,242268.3,602378.95
2003-08-01,10.5,10.88,10.8,10.32,175034.0,0.3,2.86,10.942,11.394,11.737,220649.6,287163.9,600285.95
2003-07-25,10.72,10.88,10.5,10.47,292717.0,-0.4,-3.67,11.004,11.574,11.75,221967.4,337458.3,605283.75
2003-07-18,11.28,11.37,10.9,10.88,298652.0,-0.41,-3.62,11.198,11.784,11.789,220321.0,409640.8,603553.8
2003-07-11,11.19,11.48,11.31,11.06,175782.0,0.11,0.98,11.432,11.938,11.79,205459.8,451863.2,602372.05
2003-07-04,11.1,11.39,11.2,11.01,161063.0,0.09,0.81,11.578,12.015,11.79,252560.6,545767.8,608605.25
2003-06-27,11.43,11.66,11.11,11.03,181623.0,-0.36,-3.14,11.846,12.184,11.812,353678.2,794228.4,616600.7
2003-06-20,12.14,12.15,11.47,11.45,284485.0,-0.6,-4.97,12.144,12.308,11.825,452949.2,876045.7,630503.5
2003-06-13,12.0,12.18,12.07,11.81,224346.0,0.03,0.25,12.37,12.374,11.822,598960.6,933128.8,672206.55
2003-06-06,12.54,12.54,12.04,12.03,411286.0,-0.5,-3.99,12.444,12.327,11.743,698266.6,977407.6,684146.8
2003-05-30,12.59,13.0,12.54,12.3,666651.0,-0.06,-0.48,12.452,12.247,11.642,838975.0,962489.6,680036.15
2003-05-23,12.65,12.95,12.6,12.18,677978.0,0.0,0.0,12.522,12.08,11.54,1234778.6,913408.0,664005.05
2003-05-16,12.2,13.18,12.6,11.8,1014542.0,0.16,1.29,12.472,11.926,11.477,1299142.2,873109.2,640632.4
2003-04-30,11.8,12.87,12.44,11.6,720876.0,0.36,2.98,12.378,11.793,11.403,1267297.0,797466.8,603986.9
2003-04-25,13.1,13.13,12.08,11.8,1114828.0,-0.81,-6.28,12.21,11.641,11.363,1256548.6,752880.9,578068.0
2003-04-18,12.34,13.9,12.89,12.15,2645669.0,0.54,4.37,12.042,11.565,11.363,1086004.2,671442.7,538762.4
2003-04-11,12.15,12.68,12.35,11.88,999796.0,0.22,1.81,11.638,11.439,11.309,592037.4,438973.0,427313.15
2003-04-04,11.59,12.19,12.13,11.55,855316.0,0.53,4.57,11.38,11.341,11.325,447076.2,384961.3,398062.1
2003-03-28,11.24,11.85,11.6,10.9,667134.0,0.36,3.2,11.208,11.269,11.384,327636.6,411284.3,391949.0
2003-03-21,10.88,11.28,11.24,10.75,262106.0,0.37,3.4,11.072,11.159,11.45,249213.2,390886.0,371769.2
2003-03-14,11.01,11.06,10.87,10.68,175835.0,-0.19,-1.72,11.088,11.036,11.539,256881.2,397582.7,375775.4
2003-03-07,11.29,11.49,11.06,11.0,274990.0,-0.21,-1.86,11.24,11.0,11.66,285908.6,414602.1,379812.65
2003-02-28,10.9,11.39,11.27,10.81,258118.0,0.35,3.21,11.302,11.027,11.752,322846.4,408155.6,374433.2
2003-02-21,11.34,11.39,10.92,10.91,275017.0,-0.4,-3.53,11.33,11.012,11.879,494932.0,410507.0,378388.35
2003-02-14,11.58,11.6,11.32,11.2,300446.0,-0.31,-2.67,11.246,11.084,12.043,532558.8,403255.1,389697.15
2003-01-29,11.42,11.8,11.63,11.37,320972.0,0.26,2.29,10.984,11.161,12.228,538284.2,406082.1,390760.05
2003-01-24,11.39,11.7,11.37,11.0,459679.0,-0.04,-0.35,10.76,11.178,12.399,543295.6,415653.3,402748.7
2003-01-17,10.48,11.69,11.41,10.37,1118546.0,0.91,8.67,10.752,11.309,12.601,493464.8,411162.9,402915.55
2003-01-10,10.03,10.9,10.5,9.91,463151.0,0.49,4.89,10.694,11.498,12.807,326082.0,372613.7,402957.1
2003-01-03,10.45,10.6,10.01,9.91,329073.0,-0.5,-4.76,10.922,11.74,13.02,273951.4,352652.4,395145.25
2002-12-27,11.32,11.48,10.51,10.38,346029.0,-0.82,-7.24,11.338,12.041,13.262,273880.0,353968.1,398193.0
2002-12-20,11.15,11.38,11.33,10.98,210525.0,0.21,1.89,11.596,12.32,13.496,288011.0,345023.2,420742.65
2002-12-13,11.59,11.74,11.12,10.82,281632.0,-0.52,-4.47,11.866,12.477,13.671,328861.0,340710.8,470092.35
2002-12-06,12.09,12.09,11.64,11.5,202498.0,-0.45,-3.72,12.302,12.745,13.864,419145.4,346269.7,492440.95
2002-11-29,11.78,12.35,12.09,11.4,328716.0,0.29,2.46,12.558,13.001,13.993,431353.4,376139.2,514718.85
2002-11-22,12.68,12.77,11.8,11.6,416684.0,-0.88,-6.94,12.744,13.295,14.134,434056.2,375438.0,540498.3
2002-11-15,13.3,13.37,12.68,12.55,414775.0,-0.62,-4.66,13.044,13.62,14.294,402035.4,389844.1,705098.05
2002-11-08,13.05,13.93,13.3,12.97,733054.0,0.38,2.94,13.088,13.892,14.256,352560.6,394668.2,706503.25
2002-11-01,13.0,13.15,12.92,12.75,263538.0,-0.1,-0.77,13.188,14.115,14.15,273394.0,433300.5,678922.9
2002-10-25,13.3,13.59,13.02,12.97,342230.0,-0.28,-2.1,13.444,14.299,14.076,320925.0,437638.1,680386.25
2002-10-18,12.98,13.4,13.3,12.53,256580.0,0.4,3.1,13.846,14.483,13.983,316819.8,442417.9,671228.65
2002-10-11,13.5,13.67,12.9,12.85,167401.0,-0.9,-6.52,14.196,14.671,13.865,377652.8,496462.1,667637.2
2002-09-27,14.01,14.48,13.8,13.6,337221.0,-0.4,-2.82,14.696,14.864,13.784,436775.8,599473.9,670625.1
2002-09-20,15.04,15.05,14.2,13.86,501193.0,-0.83,-5.52,15.042,14.982,13.672,593207.0,638612.2,670464.55
2002-09-13,14.95,15.09,15.03,14.71,321704.0,-0.02,-0.13,15.154,14.985,13.502,554351.2,653298.5,652099.5
2002-09-06,15.44,15.86,15.05,15.0,560745.0,-0.35,-2.27,15.12,14.973,13.274,568016.0,705558.6,642208.35
2002-08-30,15.57,15.79,15.4,15.23,463016.0,-0.13,-0.84,15.146,14.968,13.076,615271.4,1020352.0,625004.35
2002-08-23,14.75,15.8,15.53,14.66,1119377.0,0.77,5.22,15.032,14.62,12.863,762172.0,1018338.3,608478.95
2002-08-16,14.8,14.89,14.76,14.51,306914.0,-0.1,-0.67,14.922,14.184,12.639,684017.4,924545.3,560708.25
2002-08-09,15.19,15.19,14.86,14.77,390028.0,-0.32,-2.11,14.816,13.852,12.475,752245.8,923134.4,569519.55
2002-08-02,14.77,15.48,15.18,14.72,797022.0,0.35,2.36,14.826,13.482,12.3,843101.2,900039.4,582725.75
2002-07-26,14.98,15.33,14.83,14.3,1197519.0,-0.15,-1.0,14.79,13.058,12.113,1425432.6,838812.3,567754.35
2002-07-19,14.19,15.08,14.98,13.9,728604.0,0.75,5.27,14.208,12.704,11.881,1274504.6,741776.3,517879.9
2002-07-12,14.95,15.11,14.23,14.17,648056.0,-0.68,-4.56,13.446,12.361,11.665,1165073.2,702316.9,491547.3
2002-07-05,15.05,15.5,14.91,14.55,844305.0,-0.09,-0.6,12.888,12.018,11.473,1094023.0,650900.5,470469.9
2002-06-28,13.1,15.5,15.0,12.81,3708679.0,3.08,25.84,12.138,11.575,11.238,956977.6,578858.1,438449.75
2002-06-21,11.1,12.11,11.92,11.08,442879.0,0.75,6.71,11.326,11.183,10.998,252192.0,229656.7,263035.7
2002-06-14,11.42,11.83,11.17,11.12,181447.0,-0.27,-2.36,11.2,11.106,10.978,209048.0,198619.6,247864.05
2002-06-07,11.15,11.6,11.44,10.92,292805.0,0.28,2.51,11.276,11.093,11.025,239560.6,196871.2,240476.6
2002-05-31,10.9,11.46,11.16,10.8,159078.0,0.22,2.01,11.148,11.097,11.061,207778.0,215904.7,231670.55
2002-05-24,11.3,11.58,10.94,10.91,184751.0,-0.35,-3.1,11.012,11.118,11.119,200738.6,265412.1,229408.25
2002-05-17,11.5,11.58,11.29,10.91,227159.0,-0.26,-2.25,11.04,11.167,11.207,207121.4,296696.4,225986.45
2002-05-10,10.85,11.93,11.55,10.7,334010.0,0.75,6.94,11.012,11.058,11.302,188191.2,293983.5,222670.8
2002-04-26,10.48,10.95,10.8,10.36,133892.0,0.32,3.05,10.91,10.968,11.396,154181.8,280777.7,211199.65
2002-04-19,11.05,11.13,10.48,10.43,123881.0,-0.6,-5.42,11.046,10.927,11.533,224031.4,290039.3,210712.95
2002-04-12,11.2,11.35,11.08,10.9,216665.0,-0.07,-0.63,11.224,10.901,11.672,330085.6,298041.4,210389.15
2002-04-05,11.03,11.25,11.15,10.57,132508.0,0.11,1.0,11.294,10.813,11.784,386271.4,296414.7,208169.25
2002-03-29,11.48,11.55,11.04,10.98,163963.0,-0.44,-3.83,11.104,10.85,11.907,399775.8,297108.5,209078.1
2002-03-22,11.51,12.07,11.48,11.4,483140.0,0.11,0.97,11.026,10.956,12.05,407373.6,284082.0,238384.25
2002-03-15,11.45,12.2,11.37,11.05,654152.0,-0.06,-0.53,10.808,11.024,12.112,356047.2,247436.4,233568.95
2002-03-08,10.19,11.68,11.43,10.11,497594.0,1.23,12.06,10.578,11.12,12.174,265997.2,193404.4,208351.65
2002-03-01,10.88,10.9,10.2,10.08,200030.0,-0.45,-4.22,10.332,11.247,12.24,206558.0,155276.5,187156.5
2002-02-08,10.38,10.98,10.65,10.25,201952.0,0.26,2.5,10.596,11.546,12.361,194441.2,151358.1,187263.9
2002-02-01,10.22,10.78,10.39,9.45,226508.0,0.17,1.66,10.886,11.823,12.449,160790.4,141621.6,183050.7
2002-01-25,10.19,10.6,10.22,9.47,203902.0,0.02,0.2,11.24,12.139,12.564,138825.6,131386.6,176145.95
2002-01-18,11.41,11.42,10.2,10.0,200398.0,-1.32,-11.46,11.662,12.443,12.688,120811.6,122736.9,170454.3
2002-01-11,12.11,12.2,11.52,11.48,139446.0,-0.58,-4.79,12.162,12.755,12.829,103995.0,119923.8,164138.95
2002-01-04,12.2,12.3,12.1,12.07,33698.0,-0.06,-0.49,12.496,12.963,12.914,108275.0,121047.7,162037.35
2001-12-28,12.4,12.42,12.16,11.99,116684.0,-0.17,-1.38,12.76,13.143,12.981,122452.8,192686.5,169923.75
2001-12-21,12.69,12.8,12.33,12.25,113832.0,-0.37,-2.91,13.038,13.199,13.063,123947.6,219701.5,175062.55
2001-12-14,13.15,13.25,12.7,12.63,116315.0,-0.49,-3.71,13.224,13.228,13.196,124662.2,223298.9,177012.55
2001-12-07,13.42,13.65,13.19,13.13,160846.0,-0.23,-1.71,13.348,13.232,13.321,135852.6,219036.5,178265.75
2001-11-30,13.5,13.75,13.42,13.3,104587.0,-0.13,-0.96,13.43,13.176,13.417,133820.4,223169.7,177397.9
2001-11-23,13.38,13.8,13.55,13.15,124158.0,0.29,2.19,13.526,13.074,13.521,262920.2,224479.8,180423.6
2001-11-16,13.34,14.2,13.26,13.0,117405.0,-0.06,-0.45,13.36,12.988,13.609,315455.4,220905.3,180767.0
2001-11-09,13.55,13.58,13.32,12.55,172267.0,-0.28,-2.06,13.232,12.933,13.725,321935.6,218171.7,184824.65
2001-11-02,13.92,14.1,13.6,13.5,150685.0,-0.3,-2.16,13.116,12.903,13.849,302220.4,208354.1,186672.6
2001-10-26,12.68,14.5,13.9,12.58,750086.0,1.18,9.28,12.922,12.864,13.955,312519.0,203027.0,191200.8
2001-10-19,12.61,13.39,12.72,12.35,386834.0,0.1,0.79,12.622,12.818,14.075,186039.4,147161.0,178239.55
2001-10-12,12.75,12.96,12.62,11.9,149806.0,-0.12,-0.94,12.616,12.927,14.217,126355.2,130423.6,175059.35
2001-09-28,12.64,12.82,12.74,12.35,73691.0,0.11,0.87,12.634,13.164,14.356,114407.8,130726.2,178910.15
2001-09-21,12.35,13.06,12.63,11.98,202178.0,0.23,1.85,12.69,13.41,14.503,114487.8,137495.0,183634.4
2001-09-14,12.55,13.1,12.4,12.1,117688.0,-0.29,-2.29,12.806,13.658,14.654,93535.0,131626.1,191141.7
2001-09-07,12.75,13.13,12.69,12.5,88413.0,-0.02,-0.16,13.014,13.968,14.844,108282.6,136367.4,212185.65
2001-08-31,13.02,13.03,12.71,12.5,90069.0,-0.31,-2.38,13.238,14.23,15.052,134492.0,140628.7,228693.7
2001-08-24,13.22,13.48,13.02,13.0,74091.0,-0.19,-1.44,13.694,14.517,15.232,147044.6,151477.6,241466.15
2001-08-17,13.48,13.62,13.21,13.05,97414.0,-0.23,-1.71,14.13,14.794,15.392,160502.2,164991.1,258124.1
2001-08-10,13.75,13.78,13.44,12.6,191426.0,-0.37,-2.68,14.51,15.046,15.536,169717.2,179374.6,292674.0
2001-08-03,14.9,14.9,13.81,13.6,219460.0,-1.18,-7.87,14.922,15.332,15.692,164452.2,209318.1,331341.85
2001-07-27,15.25,15.36,14.99,14.61,152832.0,-0.21,-1.38,15.222,15.507,15.811,146765.4,219695.1,379984.75
2001-07-20,15.2,16.0,15.2,14.65,141379.0,0.09,0.6,15.34,15.547,15.814,155910.6,227094.1,390150.5
2001-07-13,15.68,15.68,15.11,15.04,143489.0,-0.39,-2.52,15.458,15.595,15.76,169480.0,229773.8,389112.25
2001-07-06,15.38,16.05,15.5,15.3,165101.0,0.19,1.24,15.582,15.649,15.714,189032.0,250657.3,386044.65
2001-06-29,15.6,15.8,15.31,15.29,131026.0,-0.27,-1.73,15.742,15.719,15.659,254184.0,288003.9,383016.75
2001-06-22,15.79,15.82,15.58,15.17,198558.0,-0.21,-1.33,15.792,15.873,15.642,292624.8,316758.7,387276.15
2001-06-15,15.75,16.2,15.79,15.5,209226.0,0.06,0.38,15.754,15.946,15.603,298277.6,331454.7,391193.05
2001-06-08,16.32,16.43,15.73,15.51,241249.0,-0.57,-3.5,15.732,15.989,15.524,290067.6,351257.1,390893.7
2001-06-01,15.6,16.6,16.3,15.6,490861.0,0.74,4.76,15.716,16.025,15.463,312282.6,405973.4,388369.6
2001-05-25,15.39,15.85,15.56,15.18,323230.0,0.17,1.1,15.696,16.051,15.381,321823.8,453365.6,374883.8
2001-05-18,15.68,15.95,15.39,15.33,226822.0,-0.29,-1.85,15.954,16.115,15.366,340892.6,540274.4,367415.05
2001-05-11,15.65,16.0,15.68,15.47,168176.0,0.03,0.19,16.138,16.081,15.355,364631.8,553206.9,363260.1
2001-04-27,16.2,16.32,15.65,15.5,352324.0,-0.55,-3.4,16.246,15.925,15.346,412446.6,548450.7,361536.4
2001-04-20,17.0,17.11,16.2,16.18,538567.0,-0.65,-3.86,16.334,15.779,15.355,499664.2,521432.0,356712.6
